subject,condition,trial,rt_ms,correct
4,incongruent,59,616.534135737095,1
4,incongruent,60,559.3140969475961,1
4,incongruent,61,827.3271393385572,1
4,incongruent,62,2181.604238454004,1
4,incongruent,63,572.5864468816151,1
4,incongruent,64,195.29612049360946,1
4,incongruent,65,786.7069427406919,1
4,incongruent,66,771.2894123190998,1
4,incongruent,67,164.55367676608742,1
4,incongruent,68,581.0784028579304,1
4,incongruent,69,820.2608211958353,1
4,incongruent,70,637.8911271215644,1
4,incongruent,71,577.1478213789136,1
4,incongruent,72,721.9979437114087,1
4,incongruent,73,352.40335395627056,1
4,incongruent,74,1916.6368256469846,1
4,incongruent,75,546.4972274716619,1
4,incongruent,76,634.3691935261255,1
4,incongruent,77,838.8772439347633,1
4,incongruent,78,811.126540095596,1
4,incongruent,79,2424.0744787862714,1
4,incongruent,80,2410.05074860674,1
4,incongruent,81,929.7514986086902,0
4,incongruent,82,744.2506174930385,1
4,incongruent,83,629.0674039106465,0
4,incongruent,84,2166.0009806243556,1
4,incongruent,85,818.5685680792799,1
4,incongruent,86,702.1974557229087,1
4,incongruent,87,752.5653040439599,1
4,incongruent,88,684.6145426777102,1
4,incongruent,89,689.0802786515954,1
4,incongruent,90,552.8607378350612,1
4,incongruent,91,884.8419650192939,1
4,incongruent,92,713.1317260106807,1
4,incongruent,93,690.1287707869864,1
4,incongruent,94,640.9167762117495,0
4,incongruent,95,1848.1572244844779,1
4,incongruent,96,708.196556597108,1
4,incongruent,97,685.93638490461,1
4,incongruent,98,651.7158992783227,1
4,incongruent,99,681.3420142093468,1
4,incongruent,100,159.74654156473753,1
5,congruent,1,542.1222093187635,1
5,congruent,2,429.68718861407046,1
5,congruent,3,365.33632920845776,1
5,congruent,4,459.7599000328578,1
5,congruent,5,589.9798824541247,1
5,congruent,6,341.2719998031772,1
5,congruent,7,691.521883128022,1
5,congruent,8,486.1462493163508,1
5,congruent,9,448.01981535189134,1
5,congruent,10,2276.933001038533,1
5,congruent,11,618.7047980500942,1
5,congruent,12,536.6868460409531,1
5,congruent,13,298.3806182199615,0
5,congruent,14,337.4768590394003,1
5,congruent,15,456.89545505713835,1
5,congruent,16,498.6646610646949,1
5,congruent,17,1983.7378436978015,1
5,congruent,18,575.4901771152123,1
5,congruent,19,389.4550793591526,1
5,congruent,20,583.6527129827329,1
5,congruent,21,325.24766392153947,1
5,congruent,22,263.4691118029046,1
5,congruent,23,454.6031416951726,1
5,congruent,24,564.2763943959756,1
5,congruent,25,493.1946415689907,1
5,congruent,26,648.1920988444663,1
5,congruent,27,522.8507735944089,1
5,congruent,28,376.34995464205525,1
5,congruent,29,485.9716683553708,1
5,congruent,30,562.3501610648543,1
5,congruent,31,348.1292851378297,1
5,congruent,32,544.7131393118405,1
5,congruent,33,323.72711745627726,1
5,congruent,34,475.5845223463222,1
5,congruent,35,483.77626596981656,1
5,congruent,36,495.8277043669952,1
5,congruent,37,679.1721093480921,1
5,congruent,38,477.52766768716225,1
5,congruent,39,533.2190281986713,1
5,congruent,40,450.7954912275994,1
5,congruent,41,533.2276901729481,1
5,congruent,42,413.1001653354788,1
5,congruent,43,559.2006523717858,1
5,congruent,44,286.4953806227436,1
5,congruent,45,540.1574820552271,1
5,congruent,46,504.5918002634591,1
5,congruent,47,692.1787114899159,1
5,congruent,48,593.0906441635354,1
5,congruent,49,482.29785504076705,1
5,congruent,50,513.3136769386949,1
5,congruent,51,737.5327470549255,1
5,congruent,52,734.8677786656729,1
5,congruent,53,425.3467691990329,1
5,congruent,54,544.7643930556371,1
5,congruent,55,422.45102597726384,1
5,congruent,56,781.1240000344058,1
5,congruent,57,587.7193617164487,1
5,congruent,58,486.31813152608623,1
5,congruent,59,435.3739820653848,1
5,congruent,60,594.3983550048364,1
5,congruent,61,459.12247874492397,1
5,congruent,62,617.2363220232814,1
5,congruent,63,379.8579708583733,1
5,congruent,64,633.8594171645825,1
5,congruent,65,336.0977512705581,1
5,congruent,66,329.4599763590338,1
5,congruent,67,413.29811101623824,1
5,congruent,68,443.82098319010873,0
5,congruent,69,521.7906755856026,1
5,congruent,70,532.7394729623576,1
5,congruent,71,491.50425278161146,1
5,congruent,72,528.7568923711829,1
5,congruent,73,358.9194957368141,1
5,congruent,74,554.1911007529815,1
5,congruent,75,727.8099081180728,1
5,congruent,76,500.54806441254004,1
5,congruent,77,437.1925628631243,0
5,congruent,78,542.2850607549329,1
5,congruent,79,480.7144599714946,0
5,congruent,80,396.21660608545875,1
5,congruent,81,343.77508755423594,1
5,congruent,82,144.6428409631844,1
5,congruent,83,473.9425827124795,1
5,congruent,84,473.3385157593998,1
5,congruent,85,583.2850359364493,1
5,congruent,86,496.53172879822677,1
5,congruent,87,478.8939857869139,1
5,congruent,88,524.8378826006178,1
5,congruent,89,832.422663089349,1
5,congruent,90,432.4249475130002,1
5,congruent,91,300.4881968526762,1
5,congruent,92,826.9510023209095,1
5,congruent,93,403.7563406288135,1
5,congruent,94,469.6324290109499,1
5,congruent,95,467.12754334296767,1
5,congruent,96,437.69276117657046,1
5,congruent,97,483.1818549741752,1
5,congruent,98,602.2928289780575,1
5,congruent,99,541.4307908015471,1
5,congruent,100,382.2156085871727,1
5,incongruent,1,636.0003153509351,1
5,incongruent,2,2656.2453855163135,0
5,incongruent,3,531.8430619615041,1
5,incongruent,4,1968.0806323347192,1
5,incongruent,5,464.3352819857477,0
5,incongruent,6,501.13738082272215,1
5,incongruent,7,275.969733608816,1
5,incongruent,8,639.3924848036393,1
5,incongruent,9,561.5271569321721,1
5,incongruent,10,583.4505289231575,1
5,incongruent,11,706.0441344217476,1
5,incongruent,12,551.5008950546463,1
5,incongruent,13,619.2221008008166,1
5,incongruent,14,569.6482486657895,1
5,incongruent,15,660.3659257241749,1
5,incongruent,16,425.05875526459704,1
5,incongruent,17,601.3072235010582,1
5,incongruent,18,694.951283898637,1
5,incongruent,19,428.53043335480936,1
5,incongruent,20,453.08822083579594,1
5,incongruent,21,445.2271364234049,0
5,incongruent,22,385.0963415750343,0
5,incongruent,23,628.7925000343728,1
5,incongruent,24,532.1707339117067,1
5,incongruent,25,542.5313788064592,1
5,incongruent,26,626.5532981144428,1
5,incongruent,27,739.2812828597292,1
5,incongruent,28,541.354706571102,1
5,incongruent,29,421.36525686211394,1
5,incongruent,30,399.16751185883834,0
5,incongruent,31,629.5128568002126,1
5,incongruent,32,563.2601741124935,1
5,incongruent,33,465.2465094360538,1
5,incongruent,34,881.6810838304518,1
5,incongruent,35,561.6942894777801,1
5,incongruent,36,638.4081128382907,0
5,incongruent,37,670.8873074372382,1
5,incongruent,38,420.3758874147784,1
5,incongruent,39,681.6175488175643,1
5,incongruent,40,616.0252855252365,1
5,incongruent,41,768.6416997721145,1
5,incongruent,42,614.7151729057712,1
5,incongruent,43,747.9372105540128,1
5,incongruent,44,503.7480110115506,1
5,incongruent,45,594.1027893124528,1
5,incongruent,46,515.5138931084992,1
5,incongruent,47,653.0261923597693,0
5,incongruent,48,471.6145614169949,1
5,incongruent,49,403.3427214752544,1
5,incongruent,50,510.78673149786795,1
5,incongruent,51,142.33080884856614,1
5,incongruent,52,426.85686784478514,1
5,incongruent,53,643.7782117029519,1
5,incongruent,54,466.893998956867,1
5,incongruent,55,509.53275483937085,1
5,incongruent,56,440.59070421901265,1
5,incongruent,57,859.6471356701632,1
5,incongruent,58,647.3509420386746,1
5,incongruent,59,621.7624050034561,1
5,incongruent,60,577.4224911958661,1
5,incongruent,61,591.6097095395147,1
5,incongruent,62,405.88918276424505,1
5,incongruent,63,667.1526127512327,1
5,incongruent,64,535.5902713499188,1
5,incongruent,65,610.3868220659787,1
5,incongruent,66,149.05935897970494,1
5,incongruent,67,475.4716786901181,1
5,incongruent,68,569.7457053712599,1
5,incongruent,69,638.8797203362226,1
5,incongruent,70,2348.9878454088935,1
5,incongruent,71,718.6084071146154,1
5,incongruent,72,640.8208985322867,1
5,incongruent,73,325.15372182801576,1
5,incongruent,74,760.8970486497044,0
5,incongruent,75,533.2773357595354,1
5,incongruent,76,694.2614383808678,1
5,incongruent,77,588.61639252013,1
5,incongruent,78,681.5445697611453,1
5,incongruent,79,448.79151070632656,1
5,incongruent,80,689.1127284519818,1
5,incongruent,81,611.4999402358283,1
5,incongruent,82,684.0776117544214,1
5,incongruent,83,594.5673901556288,1
5,incongruent,84,656.6420123531531,1
5,incongruent,85,707.9462585844566,1
5,incongruent,86,678.9040836762912,0
5,incongruent,87,580.3978816652602,1
5,incongruent,88,473.71778796460944,1
5,incongruent,89,582.4294076453201,0
5,incongruent,90,615.1862408165699,1
5,incongruent,91,1005.472903969734,1
5,incongruent,92,370.0629956252908,1
5,incongruent,93,382.99121034266284,1
5,incongruent,94,490.3246025589301,1
5,incongruent,95,751.5708716530706,1
5,incongruent,96,431.63543402121934,1
5,incongruent,97,627.4853892427735,1
5,incongruent,98,651.4253702033187,1
5,incongruent,99,501.44396527358634,1
5,incongruent,100,631.3821804957134,1
6,congruent,1,805.0560562350984,1
6,congruent,2,478.24605850409796,1
6,congruent,3,620.9899785763614,1
6,congruent,4,421.18159548191034,1
6,congruent,5,560.5524587616941,1
6,congruent,6,150.26535920090836,1
6,congruent,7,657.012876823509,0
6,congruent,8,2575.9664659508776,1
6,congruent,9,667.4999987364666,1
6,congruent,10,717.114328278846,1
6,congruent,11,439.6360841772393,1
6,congruent,12,442.1525524473762,0
6,congruent,13,407.03795341240186,1
6,congruent,14,546.8792369083948,1
6,congruent,15,526.0936967967176,1
6,congruent,16,396.5265170640092,0
6,congruent,17,548.1987696379701,1
6,congruent,18,490.23221519762336,1
6,congruent,19,427.49338047656994,1
6,congruent,20,703.6939024064164,1
6,congruent,21,466.3428118780979,1
6,congruent,22,426.4371387243234,1
6,congruent,23,369.8076152538319,1
6,congruent,24,142.8150409323976,0
6,congruent,25,407.3424217598886,1
6,congruent,26,466.70812190761586,1
6,congruent,27,440.74921595991106,1
6,congruent,28,333.494442779014,1
6,congruent,29,576.4879884877789,1
6,congruent,30,499.7744915971906,1
6,congruent,31,450.9902331904407,1
6,congruent,32,773.3578051707789,1
6,congruent,33,2294.26434246504,1
6,congruent,34,516.0440632766736,1
6,congruent,35,885.2112887580072,1
6,congruent,36,181.3519399731337,1
6,congruent,37,590.5666573922986,1
6,congruent,38,705.784812158584,1
6,congruent,39,540.548295821663,1
6,congruent,40,277.7242536546313,1
6,congruent,41,455.11824650374814,1
6,congruent,42,571.2130908283134,1
6,congruent,43,533.0297793500345,1
6,congruent,44,623.630202950307,1
6,congruent,45,564.6530141059659,1
6,congruent,46,259.9887416412622,1
6,congruent,47,505.89031022296956,1
6,congruent,48,386.00117089621665,1
6,congruent,49,340.7061192465232,1
6,congruent,50,755.728982961379,1
6,congruent,51,609.0304121046805,1
6,congruent,52,326.8778066360843,1
6,congruent,53,393.307143649062,1
6,congruent,54,530.2755106735098,1
6,congruent,55,516.5394463868415,1
6,congruent,56,512.4784330601922,1
6,congruent,57,515.7003924925601,1
6,congruent,58,611.9277007992755,1
6,congruent,59,670.6773323749275,1
6,congruent,60,661.1184700712031,1
6,congruent,61,401.89093812195796,1
6,congruent,62,499.70820888197295,1
6,congruent,63,585.8168136494738,0
6,congruent,64,624.1023091830014,1
6,congruent,65,406.86080200159,1
6,congruent,66,399.92591938910977,1
6,congruent,67,524.676805283407,1
6,congruent,68,167.69550738945816,1
6,congruent,69,447.7371955707917,1
6,congruent,70,568.160378580874,1
6,congruent,71,640.6984001902057,1
6,congruent,72,813.5576454910846,1
6,congruent,73,736.632004277877,1
6,congruent,74,553.2810009965069,1
6,congruent,75,548.2413601096346,1
6,congruent,76,529.4487144063223,1
6,congruent,77,573.6738607088897,1
6,congruent,78,434.12592303208044,1
6,congruent,79,464.93409507238835,0
6,congruent,80,343.7907051714979,1
6,congruent,81,438.2326155647837,0
6,congruent,82,412.3076081780835,1
6,congruent,83,675.026177855972,1
6,congruent,84,619.4516130495923,1
6,congruent,85,395.6081153234968,1
6,congruent,86,647.0679475994075,1
6,congruent,87,437.85832193437835,1
6,congruent,88,2360.1429083635458,1
6,congruent,89,389.5676151887749,0
6,congruent,90,300.02177663552675,1
6,congruent,91,199.07720032022172,0
6,congruent,92,641.75218615132,1
6,congruent,93,736.0821295523956,1
6,congruent,94,617.3373862934993,1
6,congruent,95,599.6553149015582,1
6,congruent,96,582.502513697026,1
6,congruent,97,599.4158687192318,0
6,congruent,98,510.0472008982907,1
6,congruent,99,559.7222899379196,1
6,congruent,100,414.59538403361586,1
6,incongruent,1,579.9859546731835,1
6,incongruent,2,586.931509588841,1
6,incongruent,3,417.5610376832069,1
6,incongruent,4,807.865092016758,1
6,incongruent,5,665.9845302506715,1
6,incongruent,6,661.9943919046258,1
6,incongruent,7,627.6541820431914,1
6,incongruent,8,645.1143743260069,1
6,incongruent,9,570.5041031889588,1
6,incongruent,10,542.4356167680727,0
6,incongruent,11,502.0289529854898,1
6,incongruent,12,617.3273565823476,1
6,incongruent,13,2093.3325008021943,1
6,incongruent,14,411.1684498085468,0
6,incongruent,15,659.9458977282864,1
6,incongruent,16,565.73435671675,1
6,incongruent,17,728.068330027224,1
6,incongruent,18,615.3035962536283,1
6,incongruent,19,509.00216246032824,1
6,incongruent,20,2175.797649038525,1
6,incongruent,21,508.96545416890837,1
6,incongruent,22,538.9983920378571,0
6,incongruent,23,717.7866758921713,0
6,incongruent,24,2355.0945221935567,1
6,incongruent,25,780.866714763705,1
6,incongruent,26,490.9102717373959,0
6,incongruent,27,547.790175217666,1
6,incongruent,28,442.3070661768593,1
6,incongruent,29,657.5267128353503,1
6,incongruent,30,182.37371337972627,1
6,incongruent,31,717.4991686654419,1
6,incongruent,32,709.3964020209153,1
6,incongruent,33,525.5479642698492,1
6,incongruent,34,755.488417146367,1
6,incongruent,35,1750.8772270045242,0
6,incongruent,36,513.5806405065144,0
6,incongruent,37,757.8953919970706,1
6,incongruent,38,583.1627144151838,1
6,incongruent,39,353.47300312356685,0
6,incongruent,40,2277.608633153671,1
6,incongruent,41,609.783116005583,0
6,incongruent,42,712.7429622226641,1
6,incongruent,43,726.3252024862322,1
6,incongruent,44,836.5512891889368,1
6,incongruent,45,503.91994374779165,1
6,incongruent,46,658.4924835855631,1
6,incongruent,47,503.65402184763883,0
6,incongruent,48,646.3581514295109,0
6,incongruent,49,700.8312529540731,1
6,incongruent,50,465.6396297088074,1
6,incongruent,51,769.6324520403834,1
6,incongruent,52,435.5516001869903,1
6,incongruent,53,691.8698918711776,1
6,incongruent,54,610.8118964919364,0
6,incongruent,55,723.8983300066637,0
6,incongruent,56,671.4005349262043,1
6,incongruent,57,566.9252917312767,1
6,incongruent,58,554.1444643971906,1
6,incongruent,59,620.2654468094391,1
6,incongruent,60,848.0626712842623,1
6,incongruent,61,565.8374830934102,1
6,incongruent,62,713.3271128761312,1
6,incongruent,63,776.4189296628363,1
6,incongruent,64,491.85726007194626,1
6,incongruent,65,380.59177673131046,1
6,incongruent,66,644.8536351040236,1
6,incongruent,67,2152.488627186411,1
6,incongruent,68,625.3034943317988,1
6,incongruent,69,410.9174860028868,1
6,incongruent,70,545.1078234113702,0
6,incongruent,71,693.791841683885,1
6,incongruent,72,632.7388093377957,1
6,incongruent,73,633.8409597548709,0
6,incongruent,74,478.47626734151885,1
6,incongruent,75,691.765298205341,1
6,incongruent,76,654.9976472693029,1
6,incongruent,77,580.504792699164,1
6,incongruent,78,763.878051609625,1
6,incongruent,79,522.3260084749327,1
6,incongruent,80,772.976524447887,1
6,incongruent,81,630.8282634934009,1
6,incongruent,82,2281.0310786142995,1
6,incongruent,83,529.3086595620779,1
6,incongruent,84,765.9755195348552,0
6,incongruent,85,656.1022891540689,1
6,incongruent,86,644.8145528557461,1
6,incongruent,87,765.8756158491326,1
6,incongruent,88,704.3929619808868,1
6,incongruent,89,576.0568614899257,1
6,incongruent,90,706.3183074856638,1
6,incongruent,91,590.6272689163559,0
6,incongruent,92,788.5646696891572,1
6,incongruent,93,757.953961736227,1
6,incongruent,94,757.1297676746276,1
6,incongruent,95,695.424376432564,1
6,incongruent,96,652.9040095048472,0
6,incongruent,97,573.2216481418361,0
6,incongruent,98,600.9850984249642,1
6,incongruent,99,568.7936958399081,1
6,incongruent,100,1957.6921249633554,1
7,congruent,1,731.5051119640301,1
7,congruent,2,780.4357574237246,1
7,congruent,3,599.8896862388206,0
7,congruent,4,774.8471700779576,1
7,congruent,5,645.2271323918706,1
7,congruent,6,490.2874754945341,1
7,congruent,7,717.4103778989031,1
7,congruent,8,882.0972411742997,1
7,congruent,9,619.9125374179907,1
7,congruent,10,812.3895898728163,1
7,congruent,11,366.26542598669425,0
7,congruent,12,454.80884792885877,1
7,congruent,13,674.8388741663678,1
7,congruent,14,588.6259078348709,0
7,congruent,15,582.2495343007519,1
7,congruent,16,845.8519313840934,1
7,congruent,17,680.8054820703995,1
